|customer_id|film_id|title                      |description                                                                                                                   |category   |rating|fullname        |rental_frequency|amount|last_update|
|115        |833    |SPLENDOR PATTON            |A Taut Story of a Dog And a Explorer who must Find a Astronaut in Berlin                                                          |Children   |R     |WENDY HARRISON    |1               |1.99  |2006-02-15 |
|115        |512    |LEAGUE HELLFIGHTERS        |A Thoughtful Saga of a A Shark And a Monkey who must Outgun a Student in Ancient China                                            |Classics   |PG-13 |WENDY HARRISON    |1               |4.99  |2006-02-15 |
|115        |398    |HANOVER GALAXY             |A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention                                   |Music      |NC-17 |WENDY HARRISON    |1               |4.99  |2006-02-15 |
|115        |902    |TRADING PINOCCHIO          |A Emotional Character Study of a Student And a Explorer who must Discover a Frisbee in The First Manned Space Station             |Sports     |PG    |WENDY HARRISON    |1               |4.99  |2006-02-15 |
|115        |650    |PACIFIC AMISTAD            |A Thrilling Yarn of a Dog And a Moose who must Kill a Pastry Chef in A Manhattan Penthouse                                        |Documentary|G     |WENDY HARRISON    |1               |0.99  |2006-02-15 |
|115        |414    |HELLFIGHTERS SIERRA        |A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia                                             |Foreign    |PG    |WENDY HARRISON    |1               |3.99  |2006-02-15 |
|115        |644    |OSCAR GOLD                 |A Insightful Tale of a Database Administrator And a Dog who must Face a Madman in Soviet Georgia                                  |Animation  |PG    |WENDY HARRISON    |1               |4.99  |2006-02-15 |
|115        |689    |POLLOCK DELIVERANCE        |A Intrepid Story of a Madman And a Frisbee who must Outgun a Boat in The Sahara Desert                                            |Foreign    |PG    |WENDY HARRISON    |1               |2.99  |2006-02-15 |
|115        |191    |CROOKED FROGMEN            |A Unbelieveable Drama of a Hunter And a Database Administrator who must Battle a Crocodile in An Abandoned Amusement Park         |Children   |PG-13 |WENDY HARRISON    |1               |0.99  |2006-02-15 |
|115        |574    |MIDNIGHT WESTWARD          |A Taut Reflection of a Husband And a A Shark who must Redeem a Pastry Chef in A Monastery                                         |Action     |G     |WENDY HARRISON    |1               |2.99  |2006-02-15 |
|115        |832    |SPLASH GUMP                |A Taut Saga of a Crocodile And a Boat who must Conquer a Hunter in A Shark Tank                                                   |Family     |PG    |WENDY HARRISON    |1               |0.99  |2006-02-15 |
|115        |249    |DRACULA CRYSTAL            |A Thrilling Reflection of a Feminist And a Cat who must Find a Frisbee in An Abandoned Fun House                                  |Classics   |G     |WENDY HARRISON    |1               |0.99  |2006-02-15 |
|115        |673    |PERSONAL LADYBUGS          |A Epic Saga of a Hunter And a Technical Writer who must Conquer a Cat in Ancient Japan                                            |Music      |PG-13 |WENDY HARRISON    |1               |6.99  |2006-02-15 |
|115        |157    |CLOCKWORK PARADISE         |A Insightful Documentary of a Technical Writer And a Feminist who must Challenge a Cat in A Baloon                                |Children   |PG-13 |WENDY HARRISON    |1               |0.99  |2006-02-15 |
|115        |820    |SONS INTERVIEW             |A Taut Character Study of a Explorer And a Mad Cow who must Battle a Hunter in Ancient China                                      |Animation  |NC-17 |WENDY HARRISON    |1               |2.99  |2006-02-15 |
|116        |8      |AIRPORT POLLOCK            |A Epic Tale of a Moose And a Girl who must Confront a Monkey in Ancient India                                                     |Horror     |R     |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |309    |FEUD FROGMEN               |A Brilliant Reflection of a Database Administrator And a Mad Cow who must Chase a Woman in The Canadian Rockies                   |Family     |R     |VICTORIA GIBSON   |1               |0.99  |2006-02-15 |
|116        |535    |LOVE SUICIDES              |A Brilliant Panorama of a Hunter And a Explorer who must Pursue a Dentist in An Abandoned Fun House                               |Horror     |R     |VICTORIA GIBSON   |1               |0.99  |2006-02-15 |
|116        |670    |PELICAN COMFORTS           |A Epic Documentary of a Boy And a Monkey who must Pursue a Astronaut in Berlin                                                    |Documentary|PG    |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |396    |HANGING DEEP               |A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin                                                  |Drama      |G     |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |865    |SUNRISE LEAGUE             |A Beautiful Epistle of a Madman And a Butler who must Face a Crocodile in A Manhattan Penthouse                                   |Animation  |PG-13 |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |326    |FLYING HOOK                |A Thrilling Display of a Mad Cow And a Dog who must Challenge a Frisbee in Nigeria                                                |Animation  |NC-17 |VICTORIA GIBSON   |1               |3.99  |2006-02-15 |
|116        |867    |SUPER WYOMING              |A Action-Packed Saga of a Pastry Chef And a Explorer who must Discover a A Shark in The Outback                                   |Family     |PG    |VICTORIA GIBSON   |1               |6.99  |2006-02-15 |
|116        |329    |FORREST SONS               |A Thrilling Documentary of a Forensic Psychologist And a Butler who must Defeat a Explorer in A Jet Boat                          |Action     |R     |VICTORIA GIBSON   |1               |2.99  |2006-02-15 |
|116        |11     |ALAMO VIDEOTAPE            |A Boring Epistle of a Butler And a Cat who must Fight a Pastry Chef in A MySQL Convention                                         |Foreign    |G     |VICTORIA GIBSON   |1               |0.99  |2006-02-15 |
|116        |933    |VAMPIRE WHALE              |A Epic Story of a Lumberjack And a Monkey who must Confront a Pioneer in A MySQL Convention                                       |New        |NC-17 |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |572    |METROPOLIS COMA            |A Emotional Saga of a Database Administrator And a Pastry Chef who must Confront a Teacher in A Baloon Factory                    |Sci-Fi     |PG-13 |VICTORIA GIBSON   |1               |2.99  |2006-02-15 |
|116        |315    |FINDING ANACONDA           |A Fateful Tale of a Database Administrator And a Girl who must Battle a Squirrel in New Orleans                                   |Family     |R     |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |266    |DYNAMITE TARZAN            |A Intrepid Documentary of a Forensic Psychologist And a Mad Scientist who must Face a Explorer in A U-Boat                        |Classics   |PG-13 |VICTORIA GIBSON   |1               |0.99  |2006-02-15 |
|116        |537    |LOVER TRUMAN               |A Emotional Yarn of a Robot And a Boy who must Outgun a Technical Writer in A U-Boat                                              |Classics   |G     |VICTORIA GIBSON   |1               |5.99  |2006-02-15 |
|116        |567    |MEET CHOCOLATE             |A Boring Documentary of a Dentist And a Butler who must Confront a Monkey in A MySQL Convention                                   |Foreign    |G     |VICTORIA GIBSON   |1               |6.99  |2006-02-15 |
|116        |345    |GABLES METROPOLIS          |A Fateful Display of a Cat And a Pioneer who must Challenge a Pastry Chef in A Baloon Factory                                     |Family     |PG    |VICTORIA GIBSON   |1               |3.99  |2006-02-15 |
|116        |810    |SLUMS DUCK                 |A Amazing Character Study of a Teacher And a Database Administrator who must Defeat a Waitress in A Jet Boat                      |Family     |PG    |VICTORIA GIBSON   |1               |1.99  |2006-02-15 |
|116        |822    |SOUP WISDOM                |A Fast-Paced Display of a Robot And a Butler who must Defeat a Butler in A MySQL Convention                                       |Family     |R     |VICTORIA GIBSON   |1               |1.99  |2006-02-15 |
|116        |972    |WHISPERER GIANT            |A Intrepid Story of a Dentist And a Hunter who must Confront a Monkey in Ancient Japan                                            |Sci-Fi     |PG-13 |VICTORIA GIBSON   |1               |4.99  |2006-02-15 |
|116        |187    |CRANES RESERVOIR           |A Fanciful Documentary of a Teacher And a Dog who must Outgun a Forensic Psychologist in A Baloon Factory                         |Sports     |NC-17 |VICTORIA GIBSON   |1               |2.99  |2006-02-15 |
|116        |320    |FLAMINGOS CONNECTICUT      |A Fast-Paced Reflection of a Composer And a Composer who must Meet a Cat in The Sahara Desert                                     |New        |PG-13 |VICTORIA GIBSON   |1               |7.99  |2006-02-15 |
|116        |598    |MOSQUITO ARMAGEDDON        |A Thoughtful Character Study of a Waitress And a Feminist who must Build a Teacher in Ancient Japan                               |Sports     |G     |VICTORIA GIBSON   |1               |0.99  |2006-02-15 |
|116        |269    |EARRING INSTINCT           |A Stunning Character Study of a Dentist And a Mad Cow who must Find a Teacher in Nigeria                                          |Family     |R     |VICTORIA GIBSON   |1               |0.99  |2006-02-15 |
