|film_id|title                    |category   |rating|fullname             |rental_frequency|total_amount|last_update|
|220    |DEER VIRGINIAN             |Music      |NC-17 |VIVIAN RUIZ          |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |ANDREW PURDY         |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |HILDA HOPKINS        |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |JULIE SANCHEZ        |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |KATIE ELLIOTT        |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |KURT EMMONS          |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |MICHELE GRANT        |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |NATALIE MEYER        |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |REBECCA SCOTT        |1               |4.99        |2006-02-15 |
|222    |DESERT POSEIDON            |Horror     |R     |TED BREAUX           |1               |4.99        |2006-02-15 |
|223    |DESIRE ALIEN               |Animation  |NC-17 |GLENDA FRAZIER       |1               |4.99        |2006-02-15 |
|224    |DESPERATE TRAINSPOTTING    |Travel     |G     |DEANNA BYRD          |1               |4.99        |2006-02-15 |
|224    |DESPERATE TRAINSPOTTING    |Travel     |G     |DEBBIE REYES         |1               |4.99        |2006-02-15 |
|224    |DESPERATE TRAINSPOTTING    |Travel     |G     |MANUEL MURRELL       |1               |4.99        |2006-02-15 |
|224    |DESPERATE TRAINSPOTTING    |Travel     |G     |MATTHEW MAHAN        |1               |4.99        |2006-02-15 |
|224    |DESPERATE TRAINSPOTTING    |Travel     |G     |TERESA ROGERS        |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |ARNOLD HAVENS        |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |BOBBY BOUDREAU       |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |GLADYS HAMILTON      |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |HOWARD FORTNER       |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |KARL SEAL            |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |RALPH MADRIGAL       |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |REGINALD KINDER      |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |ROSEMARY SCHMIDT     |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |SALVADOR TEEL        |1               |4.99        |2006-02-15 |
|226    |DESTINY SATURDAY           |New        |G     |TIMOTHY BUNN         |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |DOROTHY TAYLOR       |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |GLENN PULLEN         |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |GRACE ELLIS          |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |JAVIER ELROD         |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |MARSHALL THORN       |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |ROSA REYNOLDS        |1               |4.99        |2006-02-15 |
|227    |DETAILS PACKER             |Games      |R     |STACEY MONTGOMERY    |1               |4.99        |2006-02-15 |
|228    |DETECTIVE VISION           |Classics   |PG-13 |FRANK WAGGONER       |1               |4.99        |2006-02-15 |
|228    |DETECTIVE VISION           |Classics   |PG-13 |JAY ROBB             |1               |4.99        |2006-02-15 |
|228    |DETECTIVE VISION           |Classics   |PG-13 |LEWIS LYMAN          |1               |4.99        |2006-02-15 |
|228    |DETECTIVE VISION           |Classics   |PG-13 |MARIAN MENDOZA       |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |ANDRE RAPP           |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |JANET PHILLIPS       |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |LEWIS LYMAN          |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |MARIAN MENDOZA       |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |MEGAN PALMER         |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |MYRTLE FLEMING       |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |PERRY SWAFFORD       |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |ROBERTA HARPER       |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |ROSE HOWARD          |1               |4.99        |2006-02-15 |
|229    |DEVIL DESIRE               |Action     |R     |SIDNEY BURLESON      |1               |4.99        |2006-02-15 |
|231    |DINOSAUR SECRETARY         |Family     |R     |GLEN TALBERT         |1               |4.99        |2006-02-15 |
|231    |DINOSAUR SECRETARY         |Family     |R     |GUY BROWNLEE         |1               |4.99        |2006-02-15 |
|231    |DINOSAUR SECRETARY         |Family     |R     |RUBEN GEARY          |1               |4.99        |2006-02-15 |
|232    |DIRTY ACE                  |Games      |NC-17 |JEROME KENYON        |1               |4.99        |2006-02-15 |
|232    |DIRTY ACE                  |Games      |NC-17 |JOY GEORGE           |1               |4.99        |2006-02-15 |
|232    |DIRTY ACE                  |Games      |NC-17 |LEAH CURTIS          |1               |4.99        |2006-02-15 |
|232    |DIRTY ACE                  |Games      |NC-17 |MATHEW BOLIN         |1               |4.99        |2006-02-15 |
|233    |DISCIPLE MOTHER            |Travel     |PG    |COREY HAUSER         |1               |4.99        |2006-02-15 |
|233    |DISCIPLE MOTHER            |Travel     |PG    |DEBRA NELSON         |1               |4.99        |2006-02-15 |
|234    |DISTURBING SCARFACE        |Sci-Fi     |R     |ROLAND SOUTH         |1               |4.99        |2006-02-15 |
|236    |DIVINE RESURRECTION        |Games      |R     |ARTHUR SIMPKINS      |1               |4.99        |2006-02-15 |
|238    |DOCTOR GRAIL               |Children   |G     |JAMIE WAUGH          |1               |4.99        |2006-02-15 |
|238    |DOCTOR GRAIL               |Children   |G     |LEROY BUSTAMANTE     |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |ALICIA MILLS         |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |ALMA AUSTIN          |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |BARBARA JONES        |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |CALVIN MARTEL        |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |DANIELLE DANIELS     |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |EVA RAMOS            |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |HAROLD MARTINO       |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |JASON MORRISSEY      |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |JOEL FRANCISCO       |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |JOY GEORGE           |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |JULIAN VEST          |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |KATHLEEN ADAMS       |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |MARION SNYDER        |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |MEGAN PALMER         |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |ROSEMARY SCHMIDT     |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |THERESA WATSON       |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |VALERIE BLACK        |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |VERONICA STONE       |1               |4.99        |2006-02-15 |
|239    |DOGMA FAMILY               |Animation  |G     |YVONNE WATKINS       |1               |4.99        |2006-02-15 |
|240    |DOLLS RAGE                 |Sci-Fi     |PG-13 |NAOMI JENNINGS       |1               |4.99        |2006-02-15 |
|241    |DONNIE ALLEY               |Animation  |NC-17 |MILTON HOWLAND       |1               |4.99        |2006-02-15 |
|242    |DOOM DANCING               |Comedy     |R     |ROY WHITING          |1               |4.99        |2006-02-15 |
|242    |DOOM DANCING               |Comedy     |R     |TAMARA NGUYEN        |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |CASEY MENA           |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |CATHERINE CAMPBELL   |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |JUDITH COX           |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |MARLENE WELCH        |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |MARY SMITH           |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |NELLIE GARRETT       |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |PATRICIA JOHNSON     |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |RANDALL NEUMANN      |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |WANDA PATTERSON      |1               |4.99        |2006-02-15 |
|243    |DOORS PRESIDENT            |Animation  |NC-17 |WAYNE TRUONG         |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |ARLENE HARVEY        |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |CARLA GUTIERREZ      |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |DARLENE ROSE         |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |DEAN SAUER           |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |GWENDOLYN MAY        |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |HAROLD MARTINO       |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |JEFFREY SPEAR        |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |JOANNE ROBERTSON     |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |LYNN PAYNE           |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |MISTY LAMBERT        |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |RUBY WASHINGTON      |1               |4.99        |2006-02-15 |
|244    |DORADO NOTTING             |Music      |NC-17 |TINA SIMMONS         |1               |4.99        |2006-02-15 |
|245    |DOUBLE WRATH               |Animation  |R     |HAROLD MARTINO       |1               |4.99        |2006-02-15 |
|245    |DOUBLE WRATH               |Animation  |R     |RAYMOND MCWHORTER    |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |ANGEL BARCLAY        |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |ENRIQUE FORSYTHE     |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |JEFF EAST            |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |JORGE OLIVARES       |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |MILTON HOWLAND       |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |SETH HANNON          |1               |4.99        |2006-02-15 |
|246    |DOUBTFIRE LABYRINTH        |Foreign    |R     |TODD TAN             |1               |4.99        |2006-02-15 |
|247    |DOWNHILL ENOUGH            |Comedy     |G     |BESSIE MORRISON      |1               |4.99        |2006-02-15 |
|247    |DOWNHILL ENOUGH            |Comedy     |G     |FRANCES PARKER       |1               |4.99        |2006-02-15 |
|247    |DOWNHILL ENOUGH            |Comedy     |G     |JERRY JORDON         |1               |4.99        |2006-02-15 |
|248    |DOZEN LION                 |Documentary|NC-17 |BRUCE SCHWARZ        |1               |4.99        |2006-02-15 |
|248    |DOZEN LION                 |Documentary|NC-17 |CATHERINE CAMPBELL   |1               |4.99        |2006-02-15 |
